iter	Passed	Remaining
1668	23237	18434
1669	23250	18419
1670	23266	18407
1671	23279	18392
1672	23294	18379
1673	23307	18364
1674	23320	18349
1675	23334	18336
1676	23347	18321
1677	23360	18306
1678	23372	18291
1679	23384	18276
1680	23399	18262
1681	23413	18249
1682	23425	18233
1683	23437	18218
1684	23455	18207
1685	23475	18198
1686	23490	18185
1687	23502	18170
1688	23517	18156
1689	23532	18143
1690	23546	18129
1691	23562	18117
1692	23575	18103
1693	23587	18087
1694	23599	18071
1695	23613	18058
1696	23625	18042
1697	23637	18027
1698	23647	18010
1699	23659	17995
1700	23673	17981
1701	23709	17984
1702	23752	17992
1703	23795	17999
1704	23837	18007
1705	23882	18016
1706	23924	18024
1707	23967	18031
1708	24011	18039
1709	24054	18047
1710	24098	18056
1711	24142	18064
1712	24184	18071
1713	24226	18078
1714	24269	18085
1715	24314	18094
1716	24356	18100
1717	24397	18106
1718	24440	18113
1719	24483	18120
1720	24513	18117
1721	24528	18104
1722	24543	18090
1723	24558	18076
1724	24572	18062
1725	24589	18050
1726	24604	18036
1727	24619	18022
1728	24633	18008
1729	24644	17992
1730	24658	17977
1731	24672	17963
1732	24684	17947
1733	24696	17931
1734	24708	17915
1735	24722	17900
1736	24734	17884
1737	24745	17868
1738	24757	17852
1739	24768	17836
1740	24780	17820
1741	24792	17804
1742	24804	17788
1743	24816	17772
1744	24827	17756
1745	24843	17743
1746	24854	17726
1747	24865	17710
1748	24876	17693
1749	24887	17676
1750	24900	17661
1751	24910	17645
1752	24922	17629
1753	24934	17613
1754	24945	17596
1755	24958	17582
1756	24971	17566
1757	24981	17549
1758	24992	17533
1759	25004	17517
1760	25016	17501
1761	25027	17485
1762	25039	17469
1763	25051	17453
1764	25061	17436
1765	25074	17421
1766	25085	17405
1767	25097	17389
1768	25108	17372
1769	25119	17356
1770	25133	17342
1771	25145	17326
1772	25157	17310
1773	25170	17295
1774	25183	17280
1775	25198	17267
1776	25210	17251
1777	25223	17236
1778	25237	17222
1779	25250	17207
1780	25264	17192
1781	25276	17177
1782	25290	17162
1783	25302	17147
1784	25316	17132
1785	25331	17119
1786	25343	17103
1787	25389	17110
1788	25447	17125
1789	25504	17140
1790	25558	17153
1791	25586	17148
1792	25621	17147
1793	25657	17148
1794	25703	17154
1795	25747	17160
1796	25760	17145
1797	25776	17131
1798	25802	17124
1799	25827	17117
1800	25864	17118
1801	25892	17113
1802	25927	17112
1803	25944	17099
1804	25960	17086
1805	25986	17079
1806	26010	17071
1807	26025	17057
1808	26040	17043
1809	26057	17031
1810	26078	17020
1811	26096	17008
1812	26111	16994
1813	26127	16981
1814	26143	16968
1815	26164	16957
1816	26184	16947
1817	26205	16936
1818	26221	16923
1819	26236	16909
1820	26263	16903
1821	26281	16890
1822	26294	16876
1823	26309	16861
1824	26324	16847
1825	26341	16834
1826	26353	16818
1827	26370	16806
1828	26383	16791
1829	26396	16775
1830	26411	16761
1831	26423	16745
1832	26434	16729
1833	26446	16712
1834	26457	16696
1835	26471	16681
1836	26482	16664
1837	26494	16648
1838	26505	16632
1839	26516	16616
1840	26530	16601
1841	26543	16586
1842	26557	16571
1843	26569	16555
1844	26582	16539
1845	26595	16525
1846	26733	16587
1847	26748	16573
1848	26790	16575
1849	26804	16561
1850	26825	16550
1851	26845	16539
1852	26860	16524
1853	26874	16510
1854	26894	16499
1855	26910	16485
1856	26925	16471
1857	26939	16456
1858	26952	16440
1859	26966	16426
1860	26981	16412
1861	26997	16398
1862	27010	16383
1863	27024	16368
1864	27037	16352
1865	27053	16339
1866	27067	16324
1867	27079	16308
1868	27091	16292
1869	27103	16276
1870	27118	16262
1871	27130	16246
1872	27142	16230
1873	27175	16227
1874	27221	16231
1875	27270	16237
1876	27314	16240
1877	27359	16243
1878	27404	16247
1879	27448	16250
1880	27496	16254
1881	27540	16257
1882	27584	16260
1883	27628	16263
1884	27673	16266
1885	27722	16271
1886	27766	16274
1887	27810	16276
1888	27856	16280
1889	27900	16282
1890	27947	16286
1891	27980	16282
1892	27996	16268
1893	28023	16260
1894	28061	16259
1895	28083	16248
1896	28104	16237
1897	28135	16232
1898	28154	16219
1899	28174	16207
1900	28204	16201
1901	28222	16188
1902	28239	16175
1903	28255	16160
1904	28277	16150
1905	28322	16152
1906	28340	16139
1907	28358	16126
1908	28375	16112
1909	28389	16097
1910	28405	16082
1911	28419	16067
1912	28432	16052
1913	28446	16036
1914	28460	16020
1915	28474	16005
1916	28486	15989
1917	28499	15973
1918	28511	15956
1919	28523	15940
1920	28537	15925
1921	28551	15909
1922	28562	15892
1923	28575	15877
1924	28587	15860
1925	28600	15844
1926	28612	15828
1927	28624	15811
1928	28635	15795
1929	28647	15778
1930	28659	15761
1931	28670	15745
1932	28681	15728
1933	28692	15711
1934	28703	15694
1935	28717	15678
1936	28729	15662
1937	28741	15646
1938	28752	15629
1939	28765	15613
1940	28777	15597
1941	28789	15580
1942	28801	15564
1943	28813	15547
1944	28827	15532
1945	28840	15516
1946	28851	15500
1947	28863	15483
1948	28874	15466
1949	28885	15450
1950	28898	15434
1951	28909	15417
1952	28921	15401
1953	28935	15385
1954	28947	15369
1955	28960	15353
1956	28972	15337
1957	28984	15321
1958	28996	15304
1959	29007	15287
1960	29022	15273
1961	29037	15258
1962	29049	15242
1963	29061	15226
1964	29073	15209
1965	29088	15195
1966	29100	15178
1967	29111	15162
1968	29123	15146
1969	29136	15130
1970	29150	15114
1971	29162	15098
1972	29176	15083
1973	29188	15067
1974	29200	15051
1975	29214	15036
1976	29226	15019
1977	29237	15003
1978	29250	14987
1979	29263	14971
1980	29276	14955
1981	29288	14939
1982	29300	14923
1983	29313	14908
1984	29327	14892
1985	29342	14877
1986	29352	14861
1987	29366	14845
1988	29381	14831
1989	29393	14814
1990	29406	14799
1991	29418	14782
1992	29429	14766
1993	29440	14749
1994	29451	14733
1995	29464	14717
1996	29476	14701
1997	29487	14684
1998	29498	14668
1999	29509	14651
2000	29523	14636
2001	29534	14619
2002	29545	14603
2003	29557	14587
2004	29570	14571
2005	29583	14555
2006	29595	14539
2007	29606	14523
2008	29617	14506
2009	29628	14490
2010	29642	14474
2011	29653	14458
2012	29664	14441
2013	29675	14425
2014	29686	14408
2015	29699	14392
2016	29710	14376
2017	29721	14360
2018	29732	14343
2019	29743	14326
2020	29755	14310
2021	29766	14294
2022	29777	14278
2023	29790	14262
2024	29801	14245
2025	29813	14229
2026	29825	14213
2027	29835	14197
2028	29849	14181
2029	29862	14166
2030	29875	14150
2031	29887	14134
2032	29898	14118
2033	29909	14102
2034	29921	14085
2035	29933	14070
2036	29950	14056
2037	29963	14040
2038	29974	14024
2039	29985	14007
2040	29997	13992
2041	30009	13975
2042	30019	13959
2043	30035	13945
2044	30047	13928
2045	30059	13913
2046	30070	13896
2047	30082	13880
2048	30096	13865
2049	30107	13849
2050	30120	13834
2051	30132	13817
2052	30144	13802
2053	30155	13785
2054	30165	13768
2055	30178	13753
2056	30189	13737
2057	30200	13720
2058	30211	13704
2059	30221	13687
2060	30235	13672
2061	30246	13656
2062	30257	13640
2063	30268	13623
2064	30279	13607
2065	30292	13591
2066	30302	13575
2067	30313	13559
2068	30326	13543
2069	30341	13528
2070	30354	13513
2071	30365	13497
2072	30380	13482
2073	30391	13466
2074	30402	13450
2075	30414	13434
2076	30425	13418
2077	30436	13401
2078	30446	13385
2079	30457	13369
2080	30470	13353
2081	30481	13337
2082	30492	13321
2083	30504	13305
2084	30536	13298
2085	30562	13288
2086	30578	13274
2087	30606	13265
2088	30618	13250
2089	30632	13234
2090	30653	13223
2091	30667	13208
2092	30684	13194
2093	30698	13179
2094	30714	13165
2095	30735	13153
2096	30748	13138
2097	30766	13124
2098	30787	13112
2099	30801	13097
2100	30815	13083
2101	30827	13067
2102	30839	13051
2103	30850	13035
2104	30861	13019
2105	30876	13004
2106	30888	12988
2107	30899	12972
2108	30910	12956
2109	30922	12940
2110	30936	12925
2111	30948	12909
2112	30962	12895
2113	30974	12879
2114	30986	12863
2115	31000	12848
2116	31011	12832
2117	31024	12816
2118	31036	12801
2119	31048	12785
2120	31062	12770
2121	31075	12755
2122	31088	12740
2123	31101	12724
2124	31113	12708
2125	31126	12693
2126	31138	12677
2127	31150	12662
2128	31162	12646
2129	31175	12631
2130	31190	12616
2131	31203	12601
2132	31215	12585
2133	31227	12569
2134	31239	12554
2135	31252	12538
2136	31265	12523
2137	31276	12507
2138	31288	12492
2139	31300	12476
2140	31313	12461
2141	31325	12445
2142	31337	12429
2143	31348	12413
2144	31360	12398
2145	31376	12383
2146	31391	12369
2147	31402	12353
2148	31437	12346
2149	31480	12343
2150	31524	12340
2151	31566	12336
2152	31609	12332
2153	31652	12328
2154	31695	12325
2155	31741	12322
2156	31783	12318
2157	31825	12314
2158	31868	12310
2159	31911	12306
2160	31955	12303
2161	31996	12298
2162	32039	12294
2163	32085	12291
2164	32127	12287
2165	32174	12284
2166	32217	12280
2167	32245	12270
2168	32261	12256
2169	32278	12242
2170	32292	12226
2171	32303	12210
2172	32319	12195
2173	32330	12179
2174	32342	12163
2175	32355	12148
2176	32365	12131
2177	32377	12115
2178	32388	12099
2179	32399	12083
2180	32412	12067
2181	32423	12051
2182	32435	12035
2183	32447	12019
2184	32457	12002
2185	32471	11987
2186	32481	11970
2187	32492	11954
2188	32505	11939
2189	32520	11924
2190	32533	11908
2191	32544	11892
2192	32556	11876
2193	32567	11860
2194	32579	11844
2195	32591	11828
2196	32604	11812
2197	32614	11796
2198	32625	11780
2199	32636	11764
2200	32649	11748
2201	32660	11732
2202	32672	11716
2203	32682	11699
2204	32693	11683
2205	32705	11667
2206	32717	11651
2207	32732	11637
2208	32744	11621
2209	32756	11605
2210	32769	11590
2211	32780	11574
2212	32792	11558
2213	32804	11542
2214	32815	11526
2215	32827	11510
2216	32839	11494
2217	32853	11479
2218	32864	11463
2219	32876	11447
2220	32889	11432
2221	32902	11416
2222	32914	11400
2223	32925	11384
2224	32937	11368
2225	32953	11354
2226	32965	11338
2227	32985	11325
2228	33005	11312
2229	33036	11303
2230	33076	11297
2231	33112	11289
2232	33137	11278
2233	33158	11265
2234	33176	11251
2235	33195	11238
2236	33213	11224
2237	33227	11209
2238	33265	11202
2239	33278	11187
2240	33293	11172
2241	33307	11156
2242	33319	11141
2243	33332	11125
2244	33346	11110
2245	33364	11096
2246	33389	11085
2247	33412	11073
2248	33434	11060
2249	33447	11045
2250	33466	11031
2251	33481	11016
2252	33495	11001
2253	33507	10985
2254	33521	10970
2255	33538	10956
2256	33552	10941
2257	33565	10925
2258	33580	10911
2259	33595	10896
2260	33609	10881
2261	33621	10865
2262	33633	10849
2263	33645	10833
2264	33657	10817
2265	33697	10811
2266	33747	10807
2267	33793	10802
2268	33880	10810
2269	33948	10812
2270	34002	10810
2271	34048	10805
2272	34114	10806
2273	34174	10805
2274	34234	10804
2275	34292	10802
2276	34354	10802
2277	34401	10797
2278	34445	10791
2279	34484	10784
2280	34543	10782
2281	34665	10800
2282	34703	10792
2283	34722	10778
2284	34743	10765
2285	34762	10751
2286	34779	10736
2287	34796	10721
2288	34812	10706
2289	34828	10692
2290	34848	10678
2291	34866	10663
2292	34883	10649
2293	34900	10634
2294	34915	10619
2295	34931	10604
2296	34946	10589
2297	34958	10572
2298	34974	10557
2299	34984	10541
2300	34996	10524
2301	35007	10508
2302	35018	10491
2303	35029	10475
2304	35040	10458
2305	35052	10442
2306	35063	10426
2307	35073	10409
2308	35083	10392
2309	35094	10376
2310	35106	10360
2311	35116	10343
2312	35127	10327
2313	35137	10310
2314	35148	10293
2315	35159	10277
2316	35169	10260
2317	35180	10244
2318	35190	10227
2319	35200	10211
2320	35212	10194
2321	35221	10178
2322	35231	10161
2323	35240	10144
2324	35250	10127
2325	35260	10111
2326	35270	10094
2327	35280	10078
2328	35290	10061
2329	35301	10044
2330	35313	10028
2331	35324	10012
2332	35334	9996
2333	35346	9979
2334	35357	9963
2335	35369	9947
2336	35381	9931
2337	35392	9915
2338	35403	9899
2339	35414	9882
2340	35426	9866
2341	35442	9851
2342	35455	9836
2343	35466	9819
2344	35477	9803
2345	35490	9787
2346	35500	9771
2347	35514	9755
2348	35541	9744
2349	35553	9728
2350	35567	9712
2351	35580	9696
2352	35594	9681
2353	35607	9665
2354	35620	9649
2355	35634	9634
2356	35648	9619
2357	35661	9603
2358	35674	9587
2359	35686	9571
2360	35701	9556
2361	35716	9541
2362	35728	9525
2363	35742	9510
2364	35753	9493
2365	35766	9478
2366	35777	9462
2367	35788	9445
2368	35800	9429
2369	35811	9413
2370	35824	9398
2371	35835	9382
2372	35846	9365
2373	35859	9349
2374	35871	9334
2375	35884	9318
2376	35895	9302
2377	35926	9291
2378	35967	9282
2379	36009	9274
2380	36054	9267
2381	36095	9258
2382	36137	9250
2383	36178	9241
2384	36220	9233
2385	36264	9225
2386	36302	9216
2387	36322	9202
2388	36338	9187
2389	36353	9172
2390	36370	9157
2391	36385	9141
2392	36399	9126
2393	36413	9111
2394	36428	9095
2395	36443	9080
2396	36455	9064
2397	36466	9048
2398	36477	9031
2399	36487	9015
2400	36501	9000
2401	36513	8984
2402	36525	8968
2403	36536	8951
2404	36547	8935
2405	36560	8919
2406	36571	8903
2407	36582	8887
2408	36593	8871
2409	36604	8854
2410	36616	8838
2411	36626	8822
2412	36637	8806
2413	36648	8790
2414	36659	8774
2415	36671	8758
2416	36685	8742
2417	36695	8726
2418	36705	8709
2419	36716	8693
2420	36727	8677
2421	36737	8661
2422	36747	8644
2423	36758	8628
2424	36769	8612
2425	36780	8596
2426	36790	8580
2427	36801	8563
2428	36811	8547
2429	36821	8531
2430	36834	8515
2431	36844	8499
2432	36856	8483
2433	36867	8467
2434	36877	8450
2435	36889	8434
2436	36900	8418
2437	36911	8402
2438	36922	8386
2439	36934	8370
2440	36946	8354
2441	36957	8339
2442	36969	8323
2443	36980	8306
2444	36990	8290
2445	37002	8274
2446	37013	8258
2447	37024	8242
2448	37034	8226
2449	37044	8210
2450	37056	8194
2451	37068	8178
2452	37079	8162
2453	37089	8146
2454	37100	8130
2455	37111	8114
2456	37122	8098
2457	37132	8082
2458	37143	8066
2459	37153	8049
2460	37166	8034
2461	37176	8018
2462	37186	8002
2463	37198	7986
2464	37212	7970
2465	37223	7954
2466	37234	7938
2467	37244	7922
2468	37254	7906
2469	37264	7890
2470	37275	7874
2471	37286	7858
2472	37297	7842
2473	37311	7827
2474	37321	7811
2475	37333	7795
2476	37343	7779
2477	37353	7763
2478	37363	7747
2479	37373	7730
2480	37385	7715
2481	37395	7699
2482	37406	7683
2483	37416	7666
2484	37426	7650
2485	37437	7635
2486	37447	7619
2487	37457	7602
2488	37468	7586
2489	37478	7570
2490	37490	7555
2491	37501	7539
2492	37512	7523
2493	37522	7507
2494	37532	7491
2495	37545	7475
2496	37555	7460
2497	37566	7444
2498	37576	7428
2499	37586	7412
2500	37598	7396
2501	37608	7380
2502	37618	7364
2503	37628	7348
2504	37638	7332
2505	37650	7316
2506	37662	7301
2507	37672	7285
2508	37683	7269
2509	37693	7253
2510	37704	7237
2511	37714	7221
2512	37724	7205
2513	37734	7189
2514	37745	7173
2515	37756	7158
2516	37766	7142
2517	37777	7126
2518	37788	7110
2519	37798	7094
2520	37810	7079
2521	37820	7063
2522	37830	7047
2523	37841	7031
2524	37852	7015
2525	37863	7000
2526	37873	6984
2527	37884	6968
2528	37894	6952
2529	37904	6936
2530	37917	6921
2531	37937	6907
2532	37952	6892
2533	37965	6876
2534	37977	6861
2535	37994	6846
2536	38005	6831
2537	38019	6816
2538	38033	6800
2539	38045	6785
2540	38059	6770
2541	38071	6754
2542	38085	6739
2543	38098	6724
2544	38111	6708
2545	38126	6693
2546	38138	6678
2547	38149	6662
2548	38161	6647
2549	38171	6631
2550	38184	6615
2551	38199	6601
2552	38210	6585
2553	38220	6569
2554	38231	6554
2555	38245	6538
2556	38256	6523
2557	38267	6507
2558	38278	6491
2559	38288	6476
2560	38301	6460
2561	38311	6444
2562	38321	6429
2563	38331	6413
2564	38342	6397
2565	38355	6382
2566	38365	6366
2567	38376	6351
2568	38386	6335
2569	38397	6319
2570	38408	6304
2571	38419	6288
2572	38430	6273
2573	38440	6257
2574	38451	6241
2575	38463	6226
2576	38478	6211
2577	38492	6196
2578	38502	6180
2579	38513	6165
2580	38525	6149
2581	38535	6134
2582	38547	6118
2583	38558	6103
2584	38570	6087
2585	38584	6072
2586	38599	6057
2587	38613	6042
2588	38626	6027
2589	38638	6012
2590	38651	5996
2591	38662	5981
2592	38672	5965
2593	38683	5950
2594	38693	5934
2595	38705	5919
2596	38715	5903
2597	38726	5887
2598	38737	5872
2599	38749	5857
2600	38762	5841
2601	38773	5826
2602	38783	5810
2603	38794	5795
2604	38804	5779
2605	38816	5764
2606	38827	5748
2607	38837	5733
2608	38847	5717
2609	38858	5702
2610	38871	5687
2611	38881	5671
2612	38891	5655
2613	38902	5640
2614	38912	5624
2615	38924	5609
2616	38935	5594
2617	38946	5578
2618	38957	5563
2619	38969	5547
2620	38981	5532
2621	38991	5517
2622	39002	5501
2623	39013	5486
2624	39024	5470
2625	39035	5455
2626	39045	5439
2627	39056	5424
2628	39066	5409
2629	39077	5393
2630	39088	5378
2631	39099	5362
2632	39109	5347
2633	39120	5331
2634	39130	5316
2635	39142	5301
2636	39153	5285
2637	39167	5270
2638	39178	5255
2639	39189	5240
2640	39201	5224
2641	39211	5209
2642	39221	5193
2643	39231	5178
2644	39241	5162
2645	39253	5147
2646	39265	5132
2647	39276	5117
2648	39286	5101
2649	39297	5086
2650	39308	5071
2651	39319	5055
2652	39329	5040
2653	39339	5024
2654	39350	5009
2655	39361	4994
2656	39372	4978
2657	39382	4963
2658	39392	4948
2659	39403	4932
2660	39415	4917
2661	39426	4902
2662	39436	4887
2663	39447	4871
2664	39458	4856
2665	39470	4841
2666	39481	4825
2667	39491	4810
2668	39501	4795
2669	39512	4779
2670	39524	4764
2671	39534	4749
2672	39545	4734
2673	39555	4718
2674	39566	4703
2675	39578	4688
2676	39592	4673
2677	39602	4658
2678	39613	4642
2679	39623	4627
2680	39635	4612
2681	39649	4597
2682	39662	4582
2683	39672	4567
2684	39683	4552
2685	39694	4536
2686	39705	4521
2687	39715	4506
2688	39725	4491
2689	39735	4475
2690	39746	4460
2691	39757	4445
2692	39767	4430
2693	39778	4414
2694	39788	4399
2695	39799	4384
2696	39809	4369
